product_id,product_name,category,segment,size,color,price,cogs,gross_margin,sales_volume,product_segment_pv
1783,SaigonCore UE-18,Streetwear,Performance,XL,blue,7627.724999999999,6845.8831875,0.10249999999999998,31.0,Dogs
1784,SaigonCore UE-19,Streetwear,Performance,S,white,7238.7,5703.37173,0.2121,4.0,Dogs
1785,SaigonCore UE-20,Streetwear,Performance,M,purple,9443.7,8971.515,0.050000000000000135,2.0,Dogs
1786,SaigonCore UE-21,Streetwear,Performance,L,green,7948.03935483871,7430.62199283871,0.06510000000000002,462.0,Cash Cows
1787,SaigonCore UE-22,Streetwear,Performance,XL,silver,9128.7,8672.265,0.05000000000000014,0.0,Dogs
1788,SaigonCore UE-23,Streetwear,Performance,S,pink,7245.0,6546.582,0.09639999999999996,6.0,Dogs
1789,SaigonCore UE-24,Streetwear,Performance,M,yellow,11313.77625,8076.904864875,0.2861,227.0,Cash Cows
1790,SaigonCore UE-25,Streetwear,Performance,L,red,5087.7,4690.35063,0.07809999999999999,185.0,Cash Cows
1791,SaigonCore UE-26,Streetwear,Performance,XL,black,9507.396315789476,8027.094709421053,0.15570000000000014,0.0,Dogs
1792,SaigonCore UE-27,Streetwear,Performance,S,orange,11339.37,7818.495615000001,0.3105,12.0,Question Marks
1793,SaigonCore UE-28,Streetwear,Performance,M,blue,6713.7,3936.91368,0.41359999999999997,25.0,Question Marks
1794,SaigonCore UE-29,Streetwear,Performance,L,white,38.20036339802935,24.19966371468973,0.36650697632007023,0.0,Question Marks
2041,UrbanVN UE-01,Streetwear,Performance,M,black,8922.087391304349,8475.983021739132,0.04999999999999995,0.0,Dogs
2042,UrbanVN UE-02,Streetwear,Performance,L,orange,7307.37,5269.344507,0.27890000000000004,227.0,Cash Cows
2043,UrbanVN UE-03,Streetwear,Performance,XL,blue,9308.546470588237,5375.685586764706,0.42250000000000004,0.0,Question Marks
2044,UrbanVN UE-04,Streetwear,Performance,S,white,4691.61,4457.0295,0.05000000000000001,90.0,Cash Cows
2045,UrbanVN UE-05,Streetwear,Performance,M,purple,5569.462312746386,2996.370724257556,0.4619999999999999,35844.0,Stars
2046,UrbanVN UE-06,Streetwear,Performance,L,green,5196.87,3738.628278,0.28059999999999996,193.0,Cash Cows
2047,UrbanVN UE-07,Streetwear,Performance,XL,silver,4488.827570715474,2369.652074580699,0.4721,2098.0,Stars
2048,UrbanVN UE-08,Streetwear,Performance,S,pink,59.80908771546647,38.78261788080608,0.3515597819296448,0.0,Question Marks
2049,UrbanVN UE-09,Streetwear,Performance,M,yellow,5425.358472622478,5021.169266412104,0.07449999999999994,2437.0,Cash Cows
2050,UrbanVN UE-10,Streetwear,Performance,L,red,6047.043575129534,5297.814876170984,0.12390000000000014,712.0,Cash Cows
2051,UrbanVN UE-11,Streetwear,Performance,XL,black,9008.37,6208.568604000001,0.31079999999999997,148.0,Stars
2052,UrbanVN UE-12,Streetwear,Performance,S,orange,9086.843684210527,7847.398205684211,0.1364000000000001,0.0,Dogs
2053,UrbanVN UE-13,Streetwear,Performance,M,blue,4015.5242288557215,2068.3965302835823,0.4849,6320.0,Stars
2054,UrbanVN UE-14,Streetwear,Performance,L,white,7071.6015724815725,6718.021493857494,0.05000000000000003,24418.0,Cash Cows
2055,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907348243,6878.097761980831,0.05000000000000002,21054.0,Cash Cows
2056,UrbanVN UE-16,Streetwear,Performance,S,green,3991.447338129497,3791.8749712230215,0.05000000000000016,5652.0,Cash Cows
2057,UrbanVN UE-17,Streetwear,Performance,M,silver,5726.07,5053.256775,0.11749999999999998,32.0,Dogs
2058,UrbanVN UE-18,Streetwear,Performance,L,pink,3259.523492647059,1700.4934061139704,0.47830000000000006,5863.0,Stars
2059,UrbanVN UE-19,Streetwear,Performance,XL,yellow,26.91521964553438,16.21827747726169,0.39743098176973135,0.0,Question Marks
2060,UrbanVN UE-20,Streetwear,Performance,S,red,4438.989402985075,2234.5872654626864,0.49660000000000004,1319.0,Stars
2061,UrbanVN UE-21,Streetwear,Performance,M,black,4375.115247148289,4156.359484790874,0.050000000000000086,938.0,Cash Cows
2062,UrbanVN UE-22,Streetwear,Performance,L,orange,23.96519474592031,13.592289862175685,0.43283207141516955,0.0,Question Marks
2063,UrbanVN UE-23,Streetwear,Performance,XL,blue,27.093590379955067,15.639253025192934,0.4227692673480631,0.0,Question Marks
2064,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721271860095,5307.5396937806045,0.1808999999999999,20788.0,Cash Cows
2065,UrbanVN UE-25,Streetwear,Performance,M,purple,47.75868079133171,26.35510588030915,0.44816093234525334,0.0,Question Marks
2148,PhoenixWear UE-01,Streetwear,Performance,S,pink,7739.005135135135,4210.018793513513,0.45600000000000007,295.0,Stars
2149,PhoenixWear UE-02,Streetwear,Performance,M,yellow,5228.37,4966.951499999999,0.05000000000000013,227.0,Cash Cows
2150,PhoenixWear UE-03,Streetwear,Performance,L,red,5932.945301204819,4969.434984289157,0.16239999999999988,2142.0,Cash Cows
2151,PhoenixWear UE-04,Streetwear,Performance,XL,black,6235.610963855422,4723.4753051204825,0.2424999999999999,272.0,Cash Cows
2152,PhoenixWear UE-05,Streetwear,Performance,S,orange,37.769445054736096,24.22645063390461,0.3585701193439501,0.0,Question Marks
2153,PhoenixWear UE-06,Streetwear,Performance,M,blue,6751.031538461538,6413.479961538461,0.05000000000000001,721.0,Cash Cows
2154,PhoenixWear UE-07,Streetwear,Performance,L,white,10009.10076923077,5308.827048,0.4696000000000001,40.0,Question Marks
2155,PhoenixWear UE-08,Streetwear,Performance,XL,purple,7564.62,3894.266376,0.48519999999999996,95.0,Stars
2156,PhoenixWear UE-09,Streetwear,Performance,S,green,26.79180128450725,15.05096706786181,0.43822489171098583,0.0,Question Marks
2157,PhoenixWear UE-10,Streetwear,Performance,M,silver,5480.37,3292.606296,0.3992,558.0,Stars
2158,PhoenixWear UE-11,Streetwear,Performance,L,pink,40.66252770930223,24.70865195616299,0.39234835244857463,0.0,Question Marks
2159,PhoenixWear UE-12,Streetwear,Performance,XL,yellow,5663.07,4892.326173,0.1360999999999999,181.0,Cash Cows
2160,PhoenixWear UE-13,Streetwear,Performance,S,red,34.426651583277966,19.87813873052056,0.42259447793127936,0.0,Question Marks
2161,PhoenixWear UE-14,Streetwear,Performance,M,black,6821.850000000001,5840.86797,0.14380000000000012,16.0,Dogs
2162,PhoenixWear UE-15,Streetwear,Performance,L,orange,48.7867127569287,29.53634431880544,0.3945821997484206,0.0,Question Marks
2163,PhoenixWear UE-16,Streetwear,Performance,XL,blue,8504.37,7320.561696000001,0.1392,0.0,Dogs
2164,PhoenixWear UE-17,Streetwear,Performance,S,white,4574.496315789474,2482.5791505789475,0.45729999999999993,359.0,Stars
2165,PhoenixWear UE-18,Streetwear,Performance,M,purple,7994.642727272727,6223.829363181818,0.2215,46.0,Dogs
2166,PhoenixWear UE-19,Streetwear,Performance,L,green,7559.37,4870.502091,0.35569999999999996,22.0,Question Marks
2167,PhoenixWear UE-20,Streetwear,Performance,XL,silver,6928.53,6582.103499999999,0.05000000000000007,18.0,Dogs
2168,PhoenixWear UE-21,Streetwear,Performance,S,pink,5039.37,4227.527493,0.16110000000000005,118.0,Cash Cows
2169,PhoenixWear UE-22,Streetwear,Performance,M,yellow,6603.962565789473,3515.949670026316,0.4675999999999999,2109.0,Stars
2170,PhoenixWear UE-23,Streetwear,Performance,L,red,8441.37,5207.481153000001,0.3831,0.0,Question Marks
2327,VietMotion UE-01,Streetwear,Performance,XL,silver,7343.27605427975,6976.112251565762,0.050000000000000065,1600.0,Cash Cows
2328,VietMotion UE-02,Streetwear,Performance,S,pink,4409.37,4087.926927,0.07289999999999998,0.0,Dogs
2329,VietMotion UE-03,Streetwear,Performance,M,yellow,25.00757458677702,15.383210417633013,0.3848579611648135,0.0,Question Marks
2330,VietMotion UE-04,Streetwear,Performance,L,red,8976.87,5674.279527000001,0.3679,0.0,Question Marks
2331,VietMotion UE-05,Streetwear,Performance,XL,black,7365.661770148853,6671.816431400832,0.09419999999999991,24270.0,Cash Cows
2332,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184,0.2147000000000001,32821.0,Cash Cows
2333,VietMotion UE-07,Streetwear,Performance,M,blue,29.04757901761544,18.38636752042886,0.36702581962927994,0.0,Question Marks
2334,VietMotion UE-08,Streetwear,Performance,L,white,4289.179586909871,2661.435933677575,0.3795,6489.0,Stars
2335,VietMotion UE-09,Streetwear,Performance,XL,purple,28.308347865946484,16.15393584306359,0.42935787282393967,0.0,Question Marks
2336,VietMotion UE-10,Streetwear,Performance,S,green,8688.96482388974,8254.516582695253,0.050000000000000135,2283.0,Cash Cows
2337,VietMotion UE-11,Streetwear,Performance,M,silver,5033.7,3153.61305,0.3735,0.0,Question Marks
2338,VietMotion UE-12,Streetwear,Performance,L,pink,18.441324087824835,10.163006012294185,0.44890041713415185,0.0,Question Marks
2339,VietMotion UE-13,Streetwear,Performance,XL,yellow,37.27966899266416,21.01412304384703,0.4363114369931193,0.0,Question Marks
2340,VietMotion UE-14,Streetwear,Performance,S,red,5543.37,5210.7678,0.060000000000000046,13.0,Dogs
2341,VietMotion UE-15,Streetwear,Performance,M,black,5457.505970149254,5184.630671641791,0.04999999999999997,853.0,Cash Cows
2342,VietMotion UE-16,Streetwear,Performance,L,orange,36.760434189057285,23.526746409239703,0.3599981358151896,0.0,Question Marks
2343,VietMotion UE-17,Streetwear,Performance,XL,blue,5703.50918918919,4446.455763891891,0.22040000000000018,5823.0,Cash Cows
2344,VietMotion UE-18,Streetwear,Performance,S,white,33.18325504779973,21.150642009039696,0.3626109922437485,0.0,Question Marks
2345,VietMotion UE-19,Streetwear,Performance,M,purple,5244.730035211268,4313.265980957745,0.17760000000000026,3873.0,Cash Cows
2346,VietMotion UE-20,Streetwear,Performance,L,green,30.14940374371988,18.38333694095801,0.3902586897829693,0.0,Question Marks
2347,VietMotion UE-21,Streetwear,Performance,XL,silver,18.79990286711682,11.468912441536114,0.3899483139566347,0.0,Question Marks
2348,VietMotion UE-22,Streetwear,Performance,S,pink,9921.92680327869,6549.463882844263,0.3399,417.0,Stars
2349,VietMotion UE-23,Streetwear,Performance,M,yellow,27.987049096151683,17.254118409010175,0.38349633254537446,0.0,Question Marks
2350,VietMotion UE-24,Streetwear,Performance,L,red,4649.896261682243,4417.401448598131,0.05,3882.0,Cash Cows
2351,VietMotion UE-25,Streetwear,Performance,XL,black,28.87321051425695,16.38661896742625,0.432462872137655,0.0,Question Marks
2352,VietMotion UE-26,Streetwear,Performance,S,orange,4441.3230201342285,3680.968519087248,0.17120000000000016,3638.0,Cash Cows
280,LotusWear UE-01,Streetwear,Performance,S,red,12596.85,11967.0075,0.05000000000000005,545.0,Cash Cows
281,LotusWear UE-02,Streetwear,Performance,M,black,15746.85,8750.524545,0.4443,83.0,Question Marks
282,LotusWear UE-03,Streetwear,Performance,L,orange,14486.85,12008.149965,0.17109999999999997,103.0,Cash Cows
283,LotusWear UE-04,Streetwear,Performance,XL,blue,24.02485915276915,15.410534354868703,0.35855880540750407,0.0,Question Marks
284,LotusWear UE-05,Streetwear,Performance,S,white,31.046488659482907,18.375704197914345,0.40812294751079264,0.0,Question Marks
285,LotusWear UE-06,Streetwear,Performance,M,purple,38.924362608567606,22.89974173500181,0.4116861471750505,0.0,Question Marks
286,LotusWear UE-07,Streetwear,Performance,L,green,70.41979203295656,42.38509330694976,0.39810822947171615,0.0,Question Marks
287,LotusWear UE-08,Streetwear,Performance,XL,silver,35.510595798089696,19.697606635190883,0.44530340332249446,0.0,Question Marks
288,LotusWear UE-09,Streetwear,Performance,S,pink,36.70893391230743,20.80032217120737,0.43337166312439185,0.0,Question Marks
289,LotusWear UE-10,Streetwear,Performance,M,yellow,10606.05,10075.7475,0.04999999999999998,21.0,Dogs
290,LotusWear UE-11,Streetwear,Performance,L,red,32.14386581904002,20.051451554107025,0.3761966383573629,0.0,Question Marks
291,LotusWear UE-12,Streetwear,Performance,XL,black,9887.85,9393.4575,0.04999999999999999,28.0,Dogs
292,LotusWear UE-13,Streetwear,Performance,S,orange,8269.868691588787,7282.446369813084,0.11940000000000017,234.0,Cash Cows
293,LotusWear UE-14,Streetwear,Performance,M,blue,8405.192465753425,6159.3250389041095,0.2672000000000001,0.0,Dogs
294,LotusWear UE-15,Streetwear,Performance,L,white,9446.85,8663.706135,0.0829,43.0,Dogs
295,LotusWear UE-16,Streetwear,Performance,XL,purple,12596.85,8588.53233,0.31820000000000004,575.0,Stars
296,LotusWear UE-17,Streetwear,Performance,S,green,27716.85,14598.464895,0.4733,10.0,Question Marks
297,LotusWear UE-18,Streetwear,Performance,M,silver,8483.475,6521.247232500001,0.23129999999999995,87.0,Cash Cows
298,LotusWear UE-19,Streetwear,Performance,L,pink,15.371136750824675,8.581396177699897,0.4417201332074872,0.0,Question Marks
299,LotusWear UE-20,Streetwear,Performance,XL,yellow,8584.023913043478,4506.6125543478265,0.475,303.0,Stars
300,LotusWear UE-21,Streetwear,Performance,S,red,9320.85,6524.595,0.3,39.0,Dogs
301,LotusWear UE-22,Streetwear,Performance,M,black,32.76610017965032,19.997649343041985,0.38968478905336124,0.0,Question Marks
302,LotusWear UE-23,Streetwear,Performance,L,orange,33.92296043112892,19.489925051074124,0.42546508903186786,0.0,Question Marks
303,LotusWear UE-24,Streetwear,Performance,XL,blue,88.70327802926064,52.23998262488708,0.41107043859580233,0.0,Question Marks
304,LotusWear UE-25,Streetwear,Performance,S,white,11204.147872340429,7121.356387659575,0.3644000000000001,166.0,Stars
305,LotusWear UE-26,Streetwear,Performance,M,purple,18589.783333333333,11094.382693333331,0.4032000000000001,208.0,Stars
306,LotusWear UE-27,Streetwear,Performance,L,green,14648.60675675676,7768.156163108108,0.4697000000000002,252.0,Stars
307,LotusWear UE-28,Streetwear,Performance,XL,silver,13856.85,8174.155815000001,0.41009999999999996,148.0,Stars
308,LotusWear UE-29,Streetwear,Performance,S,pink,15162.94756097561,10231.95701414634,0.32520000000000016,114.0,Stars
309,LotusWear UE-30,Streetwear,Performance,M,yellow,40950.0,30319.38,0.2596,0.0,Dogs
310,LotusWear UE-31,Streetwear,Performance,L,red,11336.85,10173.68919,0.10260000000000011,0.0,Dogs
311,LotusWear UE-32,Streetwear,Performance,XL,black,7633.679268292683,6058.087867317074,0.2064,263.0,Cash Cows
312,LotusWear UE-33,Streetwear,Performance,S,orange,9320.85,8854.8075,0.049999999999999954,15.0,Dogs
313,LotusWear UE-34,Streetwear,Performance,M,blue,9131.85,5436.190305,0.4047,32.0,Question Marks
314,LotusWear UE-35,Streetwear,Performance,L,white,30.66296621161576,17.749852045999173,0.4211306263229301,0.0,Question Marks
315,LotusWear UE-36,Streetwear,Performance,XL,purple,37.36068457495183,21.87719413339984,0.41443272835350486,0.0,Question Marks
316,LotusWear UE-37,Streetwear,Performance,S,green,32.658830942362144,20.310676884020182,0.37809540948157544,0.0,Question Marks
317,LotusWear UE-38,Streetwear,Performance,M,silver,20.749637672379645,12.028817514186477,0.4202878284376824,0.0,Question Marks
318,LotusWear UE-39,Streetwear,Performance,L,pink,10553.85,5995.642185,0.43190000000000006,15.0,Question Marks
319,LotusWear UE-40,Streetwear,Performance,XL,yellow,13226.85,10914.79662,0.1748000000000001,4.0,Dogs
320,LotusWear UE-41,Streetwear,Performance,S,red,52.30694353353064,31.731508497155808,0.39335953597031026,0.0,Question Marks
321,LotusWear UE-42,Streetwear,Performance,M,black,11235.502173913044,10673.727065217392,0.05000000000000001,486.0,Cash Cows
322,LotusWear UE-43,Streetwear,Performance,L,orange,8816.85,7946.626905,0.09870000000000002,577.0,Cash Cows
323,LotusWear UE-44,Streetwear,Performance,XL,blue,9450.0,6288.975,0.33449999999999996,7.0,Question Marks
324,LotusWear UE-45,Streetwear,Performance,S,white,13905.652816901407,7827.491970633802,0.4371,75.0,Question Marks
325,LotusWear UE-46,Streetwear,Performance,M,purple,6645.975000000001,4429.5423375,0.33350000000000013,93.0,Stars
326,LotusWear UE-47,Streetwear,Performance,L,green,8344.35,5868.581355,0.2967,41.0,Dogs
327,LotusWear UE-48,Streetwear,Performance,XL,silver,14014.35,13313.6325,0.050000000000000044,63.0,Dogs
328,LotusWear UE-49,Streetwear,Performance,S,pink,44.73576139954138,26.734316490441223,0.40239495978009004,0.0,Question Marks
329,LotusWear UE-50,Streetwear,Performance,M,yellow,45.4409090092245,28.00828205880248,0.38363288346373525,0.0,Question Marks
330,LotusWear UE-51,Streetwear,Performance,L,red,6926.85,6520.93659,0.05860000000000001,4.0,Dogs
331,LotusWear UE-52,Streetwear,Performance,XL,black,11147.85,10590.4575,0.04999999999999999,74.0,Dogs
332,LotusWear UE-53,Streetwear,Performance,S,orange,11613.773076923078,9075.002282307692,0.2186000000000001,296.0,Cash Cows
333,LotusWear UE-54,Streetwear,Performance,M,blue,9807.470689655172,8751.20609637931,0.10770000000000003,996.0,Cash Cows
334,LotusWear UE-55,Streetwear,Performance,L,white,25196.85,23937.0075,0.049999999999999954,124.0,Cash Cows
335,LotusWear UE-56,Streetwear,Performance,XL,purple,10391.85,9872.2575,0.05000000000000006,366.0,Cash Cows
336,LotusWear UE-57,Streetwear,Performance,S,green,11336.85,10770.0075,0.05000000000000006,145.0,Cash Cows
337,LotusWear UE-58,Streetwear,Performance,M,silver,18896.85,11857.773375,0.37249999999999994,0.0,Question Marks
338,LotusWear UE-59,Streetwear,Performance,L,pink,17636.85,11541.55464,0.3455999999999999,128.0,Stars
339,LotusWear UE-60,Streetwear,Performance,XL,yellow,9215.85,6827.101680000001,0.25919999999999993,29.0,Dogs
340,LotusWear UE-61,Streetwear,Performance,S,red,23.017274933735184,14.815827981168097,0.356317026067524,0.0,Question Marks
341,LotusWear UE-62,Streetwear,Performance,M,black,5011.65,4215.79998,0.1588,15.0,Dogs
342,LotusWear UE-63,Streetwear,Performance,L,orange,8412.978526645767,7352.101934435736,0.12609999999999996,1138.0,Cash Cows
343,LotusWear UE-64,Streetwear,Performance,XL,blue,58.03914660691861,36.17331656881759,0.37674279027897495,0.0,Question Marks
344,LotusWear UE-65,Streetwear,Performance,S,white,18.9018457283694,10.80229213829515,0.4285059621409243,0.0,Question Marks
345,LotusWear UE-66,Streetwear,Performance,M,purple,41.87725491953321,23.16307661535843,0.4468816864938715,0.0,Question Marks
346,LotusWear UE-67,Streetwear,Performance,L,green,12596.85,11967.0075,0.05000000000000005,84.0,Dogs
347,LotusWear UE-68,Streetwear,Performance,XL,silver,40950.0,38902.5,0.05,95.0,Cash Cows
348,LotusWear UE-69,Streetwear,Performance,S,pink,7556.85,5611.71681,0.2574000000000001,50.0,Dogs
349,LotusWear UE-70,Streetwear,Performance,M,yellow,6296.85,5735.170980000001,0.08919999999999993,286.0,Cash Cows
350,LotusWear UE-71,Streetwear,Performance,L,red,6949.759090909091,6602.271136363636,0.05000000000000007,114.0,Cash Cows
351,LotusWear UE-72,Streetwear,Performance,XL,black,14045.85,8674.71696,0.3824,19.0,Question Marks
352,LotusWear UE-73,Streetwear,Performance,S,orange,12596.85,11250.246735,0.10689999999999998,49.0,Dogs
353,LotusWear UE-74,Streetwear,Performance,M,blue,20786.85,15267.941325,0.26549999999999996,37.0,Dogs
354,LotusWear UE-75,Streetwear,Performance,L,white,13924.604716981134,13228.374481132076,0.050000000000000086,0.0,Dogs
355,LotusWear UE-76,Streetwear,Performance,XL,purple,5576.85,2954.61513,0.4702,41.0,Question Marks
356,LotusWear UE-77,Streetwear,Performance,S,green,5234.413106796117,4911.449818106797,0.06170000000000002,331.0,Cash Cows
357,LotusWear UE-78,Streetwear,Performance,M,silver,79.5338128673553,45.82948301916322,0.4237735955700175,0.0,Question Marks
358,LotusWear UE-79,Streetwear,Performance,L,pink,22.282140205705893,13.581138101656684,0.39049220692997444,0.0,Question Marks
359,LotusWear UE-80,Streetwear,Performance,XL,yellow,13730.850000000002,13044.3075,0.05000000000000009,319.0,Cash Cows
360,LotusWear UE-81,Streetwear,Performance,S,red,9338.85,6702.492645,0.2823,16.0,Dogs
361,LotusWear UE-82,Streetwear,Performance,M,black,5023.154347826087,3094.2630782608694,0.38400000000000006,88.0,Stars
362,LotusWear UE-83,Streetwear,Performance,L,orange,8816.85,4773.442590000001,0.45859999999999995,903.0,Stars
363,LotusWear UE-84,Streetwear,Performance,XL,blue,26.40308628776172,14.657477477353249,0.44485741865157485,0.0,Question Marks
364,LotusWear UE-85,Streetwear,Performance,S,white,14297.85,8923.288185000001,0.3758999999999999,1.0,Question Marks
365,LotusWear UE-86,Streetwear,Performance,M,purple,7556.85,4276.421415000001,0.43409999999999993,0.0,Question Marks
366,LotusWear UE-87,Streetwear,Performance,L,green,9131.85,6334.764345,0.30630000000000007,153.0,Stars
367,LotusWear UE-88,Streetwear,Performance,XL,silver,9257.85,8448.71391,0.08739999999999999,0.0,Dogs
368,LotusWear UE-89,Streetwear,Performance,S,pink,9257.85,7730.304749999999,0.16500000000000012,0.0,Dogs
369,LotusWear UE-90,Streetwear,Performance,M,yellow,10489.213636363636,9695.180164090909,0.07570000000000002,123.0,Cash Cows
370,LotusWear UE-91,Streetwear,Performance,L,red,6485.85,3774.7647,0.418,8.0,Question Marks
371,LotusWear UE-92,Streetwear,Performance,XL,black,9446.85,8974.5075,0.050000000000000065,222.0,Cash Cows
372,LotusWear UE-93,Streetwear,Performance,S,orange,11966.85,6104.290185,0.4899,53.0,Question Marks
373,LotusWear UE-94,Streetwear,Performance,M,blue,4532.85,3197.4723900000004,0.2946,30.0,Dogs
374,LotusWear UE-95,Streetwear,Performance,L,white,34.462112977447376,20.664745106520115,0.40036337527987637,0.0,Question Marks
375,LotusWear UE-96,Streetwear,Performance,XL,purple,9362.19375,7022.581531875,0.2499,206.0,Cash Cows
376,LotusWear UE-97,Streetwear,Performance,S,green,27.074971448519623,16.507184606053585,0.3903157151083109,0.0,Question Marks
377,LotusWear UE-98,Streetwear,Performance,M,silver,17.80954638992059,10.390523722361548,0.4165756109183038,0.0,Question Marks
378,LotusWear UE-99,Streetwear,Performance,L,pink,9446.85,5805.089325,0.3855,0.0,Question Marks
379,LotusWear UE-00,Streetwear,Performance,XL,yellow,6296.85,5142.00771,0.18340000000000006,68.0,Dogs
380,LotusWear UE-01,Streetwear,Performance,S,red,34.03621789696054,21.34381341794018,0.3729087796254178,0.0,Question Marks
381,LotusWear UE-02,Streetwear,Performance,M,black,21.651581808104726,12.139172074290292,0.4393401746866228,0.0,Question Marks
382,LotusWear UE-03,Streetwear,Performance,L,orange,11147.85,10315.105605,0.07469999999999997,83.0,Dogs
383,LotusWear UE-04,Streetwear,Performance,XL,blue,7286.85,6664.5530100000005,0.08539999999999998,400.0,Cash Cows
384,LotusWear UE-05,Streetwear,Performance,S,white,12596.850000000002,10771.566435,0.14490000000000008,86.0,Cash Cows
385,LotusWear UE-06,Streetwear,Performance,M,purple,8816.85,7770.289905,0.11870000000000008,236.0,Cash Cows
386,LotusWear UE-07,Streetwear,Performance,L,green,5761.350000000001,3392.28288,0.4112000000000001,28.0,Question Marks
396,SaigonFlex UM-01,Streetwear,Balanced,S,green,11028.42869470343,10091.01225565364,0.08499999999999985,17339.0,Cash Cows
397,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17955.91601226994,17058.120211656442,0.05000000000000004,0.0,Dogs
398,SaigonFlex UM-03,Streetwear,Balanced,L,pink,18902.079677419355,15269.099963419354,0.19220000000000004,179.0,Cash Cows
399,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,40.02230694329042,22.312987555176583,0.442486221826419,0.0,Question Marks
400,SaigonFlex UM-05,Streetwear,Balanced,S,red,9886.802879868348,7227.252905183763,0.26899999999999996,6610.0,Cash Cows
401,SaigonFlex UM-06,Streetwear,Balanced,M,black,11384.1,10814.895,0.04999999999999999,227.0,Cash Cows
402,SaigonFlex UM-07,Streetwear,Balanced,L,orange,12352.398169014086,11202.389899478874,0.09310000000000006,1226.0,Cash Cows
403,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,13752.81,7730.454500999999,0.4379,337.0,Stars
404,SaigonFlex UM-09,Streetwear,Balanced,S,white,22378.448212290503,17936.326242150837,0.19850000000000004,628.0,Cash Cows
405,SaigonFlex UM-10,Streetwear,Balanced,M,purple,22994.37,14155.334172000004,0.3843999999999998,1052.0,Stars
406,SaigonFlex UM-11,Streetwear,Balanced,L,green,23003.533636363634,15607.897572272726,0.32149999999999995,170.0,Stars
407,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,19779.22981322719,18790.26832256583,0.05000000000000006,7290.0,Cash Cows
408,SaigonFlex UM-13,Streetwear,Balanced,S,pink,16386.067674418606,15566.764290697674,0.050000000000000065,289.0,Cash Cows
409,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,11606.281900452488,10763.665834479638,0.07259999999999997,6954.0,Cash Cows
410,SaigonFlex UM-15,Streetwear,Balanced,L,red,17643.046721311475,16760.8943852459,0.05,1000.0,Cash Cows
411,SaigonFlex UM-16,Streetwear,Balanced,XL,black,22.925052456218573,14.278155394319832,0.37718112437963963,0.0,Question Marks
412,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.022173913043,17015.21561569565,0.12890000000000001,936.0,Cash Cows
413,SaigonFlex UM-18,Streetwear,Balanced,M,blue,14675.85,10280.432925,0.2995000000000001,13.0,Dogs
414,SaigonFlex UM-19,Streetwear,Balanced,L,white,6484.525568181818,4763.532482386364,0.26539999999999997,270.0,Cash Cows
415,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.025555555556,9299.525335333334,0.0634,2066.0,Cash Cows
416,SaigonFlex UM-21,Streetwear,Balanced,S,green,10765.597500000002,9498.48667425,0.11770000000000015,47.0,Dogs
417,SaigonFlex UM-22,Streetwear,Balanced,M,silver,11199.107872340424,8260.461966638297,0.2624,75.0,Dogs
418,SaigonFlex UM-23,Streetwear,Balanced,L,pink,10896.09205263158,9394.610567778947,0.13780000000000012,3270.0,Cash Cows
419,SaigonFlex UM-24,Streetwear,Balanced,XL,yellow,18774.585398230087,12475.711997123895,0.33549999999999985,387.0,Stars
420,SaigonFlex UM-25,Streetwear,Balanced,S,red,14672.77455621302,13939.135828402366,0.050000000000000204,1755.0,Cash Cows
421,SaigonFlex UM-26,Streetwear,Balanced,M,black,21110.51634146341,17857.385773243903,0.15409999999999988,162.0,Cash Cows
422,SaigonFlex UM-27,Streetwear,Balanced,L,orange,10127.632355305466,5669.448592500001,0.4401999999999999,4178.0,Stars
423,SaigonFlex UM-28,Streetwear,Balanced,XL,blue,12518.475688073391,11892.551903669722,0.04999999999999994,653.0,Cash Cows
424,SaigonFlex UM-29,Streetwear,Balanced,S,white,20475.451545064378,12027.280237570814,0.4126000000000001,825.0,Stars
425,SaigonFlex UM-30,Streetwear,Balanced,M,purple,12149.68174904943,11542.197661596958,0.05000000000000008,876.0,Cash Cows
426,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.280511627909,9893.979379172091,0.13380000000000028,5302.0,Cash Cows
427,SaigonFlex UM-32,Streetwear,Balanced,XL,silver,12186.983009708738,8692.974980825244,0.2866999999999999,364.0,Cash Cows
428,SaigonFlex UM-33,Streetwear,Balanced,S,pink,14291.702003988035,13021.1696958335,0.08889999999999995,1858.0,Cash Cows
429,SaigonFlex UM-34,Streetwear,Balanced,M,yellow,22679.37,16660.265202,0.2654,776.0,Cash Cows
430,SaigonFlex UM-35,Streetwear,Balanced,L,red,11001.0495,10450.997025,0.04999999999999988,379.0,Cash Cows
431,SaigonFlex UM-36,Streetwear,Balanced,XL,black,12437.648350515465,9655.346414505157,0.2236999999999999,1515.0,Cash Cows
