product_id,product_name,category,segment,size,color,price,cogs
2057,UrbanVN UE-17,Streetwear,Performance,M,silver,5726.07,5053.256775
2058,UrbanVN UE-18,Streetwear,Performance,L,pink,3259.523492647059,1700.4934061139704
2059,UrbanVN UE-19,Streetwear,Performance,XL,yellow,26.91521964553438,16.21827747726169
2060,UrbanVN UE-20,Streetwear,Performance,S,red,4438.989402985075,2234.5872654626864
2061,UrbanVN UE-21,Streetwear,Performance,M,black,4375.115247148289,4156.359484790874
2062,UrbanVN UE-22,Streetwear,Performance,L,orange,23.96519474592031,13.592289862175685
2063,UrbanVN UE-23,Streetwear,Performance,XL,blue,27.093590379955067,15.639253025192934
2064,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721271860095,5307.5396937806045
2065,UrbanVN UE-25,Streetwear,Performance,M,purple,47.75868079133171,26.35510588030915
2148,PhoenixWear UE-01,Streetwear,Performance,S,pink,7739.005135135135,4210.018793513513
2149,PhoenixWear UE-02,Streetwear,Performance,M,yellow,5228.37,4966.951499999999
2150,PhoenixWear UE-03,Streetwear,Performance,L,red,5932.945301204819,4969.434984289157
2151,PhoenixWear UE-04,Streetwear,Performance,XL,black,6235.610963855422,4723.4753051204825
2152,PhoenixWear UE-05,Streetwear,Performance,S,orange,37.769445054736096,24.22645063390461
2153,PhoenixWear UE-06,Streetwear,Performance,M,blue,6751.031538461538,6413.479961538461
2154,PhoenixWear UE-07,Streetwear,Performance,L,white,10009.10076923077,5308.827048
2155,PhoenixWear UE-08,Streetwear,Performance,XL,purple,7564.62,3894.266376
2156,PhoenixWear UE-09,Streetwear,Performance,S,green,26.79180128450725,15.05096706786181
2157,PhoenixWear UE-10,Streetwear,Performance,M,silver,5480.37,3292.606296
2158,PhoenixWear UE-11,Streetwear,Performance,L,pink,40.66252770930223,24.70865195616299
2159,PhoenixWear UE-12,Streetwear,Performance,XL,yellow,5663.07,4892.326173
2160,PhoenixWear UE-13,Streetwear,Performance,S,red,34.426651583277966,19.87813873052056
2161,PhoenixWear UE-14,Streetwear,Performance,M,black,6821.850000000001,5840.86797
2162,PhoenixWear UE-15,Streetwear,Performance,L,orange,48.7867127569287,29.53634431880544
2163,PhoenixWear UE-16,Streetwear,Performance,XL,blue,8504.37,7320.561696000001
2164,PhoenixWear UE-17,Streetwear,Performance,S,white,4574.496315789474,2482.5791505789475
2165,PhoenixWear UE-18,Streetwear,Performance,M,purple,7994.642727272727,6223.829363181818
2166,PhoenixWear UE-19,Streetwear,Performance,L,green,7559.37,4870.502091
2167,PhoenixWear UE-20,Streetwear,Performance,XL,silver,6928.53,6582.103499999999
2168,PhoenixWear UE-21,Streetwear,Performance,S,pink,5039.37,4227.527493
2169,PhoenixWear UE-22,Streetwear,Performance,M,yellow,6603.962565789473,3515.9496700263157
2170,PhoenixWear UE-23,Streetwear,Performance,L,red,8441.37,5207.481153000001
2327,VietMotion UE-01,Streetwear,Performance,XL,silver,7343.27605427975,6976.112251565762
2328,VietMotion UE-02,Streetwear,Performance,S,pink,4409.37,4087.926927
2329,VietMotion UE-03,Streetwear,Performance,M,yellow,25.00757458677702,15.383210417633013
2330,VietMotion UE-04,Streetwear,Performance,L,red,8976.87,5674.279527000001
2331,VietMotion UE-05,Streetwear,Performance,XL,black,7365.661770148853,6671.816431400832
2332,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184
2333,VietMotion UE-07,Streetwear,Performance,M,blue,29.047579017615437,18.38636752042886
2334,VietMotion UE-08,Streetwear,Performance,L,white,4289.179586909871,2661.435933677575
2335,VietMotion UE-09,Streetwear,Performance,XL,purple,28.308347865946484,16.15393584306359
2336,VietMotion UE-10,Streetwear,Performance,S,green,8688.96482388974,8254.516582695253
2337,VietMotion UE-11,Streetwear,Performance,M,silver,5033.7,3153.61305
2338,VietMotion UE-12,Streetwear,Performance,L,pink,18.441324087824835,10.163006012294185
2339,VietMotion UE-13,Streetwear,Performance,XL,yellow,37.27966899266416,21.01412304384703
2340,VietMotion UE-14,Streetwear,Performance,S,red,5543.37,5210.7678
2341,VietMotion UE-15,Streetwear,Performance,M,black,5457.505970149254,5184.630671641791
2342,VietMotion UE-16,Streetwear,Performance,L,orange,36.760434189057285,23.526746409239703
2343,VietMotion UE-17,Streetwear,Performance,XL,blue,5703.50918918919,4446.455763891891
2344,VietMotion UE-18,Streetwear,Performance,S,white,33.18325504779973,21.150642009039696
2345,VietMotion UE-19,Streetwear,Performance,M,purple,5244.730035211268,4313.265980957745
2346,VietMotion UE-20,Streetwear,Performance,L,green,30.149403743719876,18.38333694095801
2347,VietMotion UE-21,Streetwear,Performance,XL,silver,18.79990286711682,11.468912441536114
2348,VietMotion UE-22,Streetwear,Performance,S,pink,9921.92680327869,6549.463882844263
2349,VietMotion UE-23,Streetwear,Performance,M,yellow,27.987049096151683,17.254118409010175
2350,VietMotion UE-24,Streetwear,Performance,L,red,4649.896261682243,4417.401448598131
2351,VietMotion UE-25,Streetwear,Performance,XL,black,28.87321051425695,16.38661896742625
2352,VietMotion UE-26,Streetwear,Performance,S,orange,4441.3230201342285,3680.968519087248
280,LotusWear UE-01,Streetwear,Performance,S,red,12596.85,11967.0075
281,LotusWear UE-02,Streetwear,Performance,M,black,15746.85,8750.524545
282,LotusWear UE-03,Streetwear,Performance,L,orange,14486.85,12008.149965
283,LotusWear UE-04,Streetwear,Performance,XL,blue,24.02485915276915,15.410534354868703
284,LotusWear UE-05,Streetwear,Performance,S,white,31.046488659482907,18.375704197914345
285,LotusWear UE-06,Streetwear,Performance,M,purple,38.924362608567606,22.899741735001815
286,LotusWear UE-07,Streetwear,Performance,L,green,70.41979203295656,42.38509330694976
287,LotusWear UE-08,Streetwear,Performance,XL,silver,35.510595798089696,19.697606635190883
288,LotusWear UE-09,Streetwear,Performance,S,pink,36.70893391230743,20.80032217120737
289,LotusWear UE-10,Streetwear,Performance,M,yellow,10606.05,10075.7475
290,LotusWear UE-11,Streetwear,Performance,L,red,32.14386581904002,20.051451554107025
291,LotusWear UE-12,Streetwear,Performance,XL,black,9887.85,9393.4575
292,LotusWear UE-13,Streetwear,Performance,S,orange,8269.868691588787,7282.446369813084
293,LotusWear UE-14,Streetwear,Performance,M,blue,8405.192465753425,6159.3250389041095
294,LotusWear UE-15,Streetwear,Performance,L,white,9446.85,8663.706135
295,LotusWear UE-16,Streetwear,Performance,XL,purple,12596.85,8588.53233
296,LotusWear UE-17,Streetwear,Performance,S,green,27716.85,14598.464895
297,LotusWear UE-18,Streetwear,Performance,M,silver,8483.475,6521.247232500001
298,LotusWear UE-19,Streetwear,Performance,L,pink,15.371136750824675,8.581396177699897
299,LotusWear UE-20,Streetwear,Performance,XL,yellow,8584.023913043478,4506.6125543478265
300,LotusWear UE-21,Streetwear,Performance,S,red,9320.85,6524.595
301,LotusWear UE-22,Streetwear,Performance,M,black,32.76610017965032,19.997649343041985
302,LotusWear UE-23,Streetwear,Performance,L,orange,33.92296043112892,19.489925051074124
303,LotusWear UE-24,Streetwear,Performance,XL,blue,88.70327802926064,52.23998262488708
304,LotusWear UE-25,Streetwear,Performance,S,white,11204.147872340429,7121.356387659575
305,LotusWear UE-26,Streetwear,Performance,M,purple,18589.783333333333,11094.382693333331
306,LotusWear UE-27,Streetwear,Performance,L,green,14648.60675675676,7768.156163108108
307,LotusWear UE-28,Streetwear,Performance,XL,silver,13856.85,8174.155815000001
308,LotusWear UE-29,Streetwear,Performance,S,pink,15162.94756097561,10231.95701414634
309,LotusWear UE-30,Streetwear,Performance,M,yellow,40950.0,30319.38
310,LotusWear UE-31,Streetwear,Performance,L,red,11336.85,10173.68919
311,LotusWear UE-32,Streetwear,Performance,XL,black,7633.679268292683,6058.087867317074
312,LotusWear UE-33,Streetwear,Performance,S,orange,9320.85,8854.8075
313,LotusWear UE-34,Streetwear,Performance,M,blue,9131.85,5436.190305
314,LotusWear UE-35,Streetwear,Performance,L,white,30.662966211615757,17.749852045999173
315,LotusWear UE-36,Streetwear,Performance,XL,purple,37.36068457495183,21.877194133399836
316,LotusWear UE-37,Streetwear,Performance,S,green,32.658830942362144,20.310676884020182
317,LotusWear UE-38,Streetwear,Performance,M,silver,20.749637672379645,12.028817514186477
318,LotusWear UE-39,Streetwear,Performance,L,pink,10553.85,5995.642185
319,LotusWear UE-40,Streetwear,Performance,XL,yellow,13226.85,10914.79662
320,LotusWear UE-41,Streetwear,Performance,S,red,52.30694353353064,31.731508497155808
321,LotusWear UE-42,Streetwear,Performance,M,black,11235.502173913044,10673.727065217392
322,LotusWear UE-43,Streetwear,Performance,L,orange,8816.85,7946.626905
323,LotusWear UE-44,Streetwear,Performance,XL,blue,9450.0,6288.975
324,LotusWear UE-45,Streetwear,Performance,S,white,13905.652816901407,7827.491970633802
325,LotusWear UE-46,Streetwear,Performance,M,purple,6645.975000000001,4429.5423375
326,LotusWear UE-47,Streetwear,Performance,L,green,8344.35,5868.581355
327,LotusWear UE-48,Streetwear,Performance,XL,silver,14014.35,13313.6325
328,LotusWear UE-49,Streetwear,Performance,S,pink,44.73576139954138,26.734316490441223
329,LotusWear UE-50,Streetwear,Performance,M,yellow,45.4409090092245,28.00828205880248
330,LotusWear UE-51,Streetwear,Performance,L,red,6926.85,6520.93659
331,LotusWear UE-52,Streetwear,Performance,XL,black,11147.85,10590.4575
332,LotusWear UE-53,Streetwear,Performance,S,orange,11613.773076923078,9075.002282307692
333,LotusWear UE-54,Streetwear,Performance,M,blue,9807.470689655172,8751.20609637931
334,LotusWear UE-55,Streetwear,Performance,L,white,25196.85,23937.0075
335,LotusWear UE-56,Streetwear,Performance,XL,purple,10391.85,9872.2575
336,LotusWear UE-57,Streetwear,Performance,S,green,11336.85,10770.0075
337,LotusWear UE-58,Streetwear,Performance,M,silver,18896.85,11857.773375
338,LotusWear UE-59,Streetwear,Performance,L,pink,17636.85,11541.55464
339,LotusWear UE-60,Streetwear,Performance,XL,yellow,9215.85,6827.101680000001
340,LotusWear UE-61,Streetwear,Performance,S,red,23.017274933735184,14.815827981168097
341,LotusWear UE-62,Streetwear,Performance,M,black,5011.65,4215.79998
342,LotusWear UE-63,Streetwear,Performance,L,orange,8412.978526645767,7352.101934435736
343,LotusWear UE-64,Streetwear,Performance,XL,blue,58.03914660691861,36.17331656881759
344,LotusWear UE-65,Streetwear,Performance,S,white,18.9018457283694,10.80229213829515
345,LotusWear UE-66,Streetwear,Performance,M,purple,41.87725491953321,23.16307661535843
346,LotusWear UE-67,Streetwear,Performance,L,green,12596.85,11967.0075
347,LotusWear UE-68,Streetwear,Performance,XL,silver,40950.0,38902.5
348,LotusWear UE-69,Streetwear,Performance,S,pink,7556.85,5611.71681
349,LotusWear UE-70,Streetwear,Performance,M,yellow,6296.85,5735.170980000001
350,LotusWear UE-71,Streetwear,Performance,L,red,6949.759090909091,6602.271136363636
351,LotusWear UE-72,Streetwear,Performance,XL,black,14045.85,8674.71696
352,LotusWear UE-73,Streetwear,Performance,S,orange,12596.85,11250.246735
353,LotusWear UE-74,Streetwear,Performance,M,blue,20786.85,15267.941325
354,LotusWear UE-75,Streetwear,Performance,L,white,13924.604716981134,13228.374481132076
355,LotusWear UE-76,Streetwear,Performance,XL,purple,5576.85,2954.61513
356,LotusWear UE-77,Streetwear,Performance,S,green,5234.413106796117,4911.449818106797
357,LotusWear UE-78,Streetwear,Performance,M,silver,79.5338128673553,45.82948301916322
358,LotusWear UE-79,Streetwear,Performance,L,pink,22.282140205705893,13.581138101656684
359,LotusWear UE-80,Streetwear,Performance,XL,yellow,13730.850000000002,13044.3075
360,LotusWear UE-81,Streetwear,Performance,S,red,9338.85,6702.492645
361,LotusWear UE-82,Streetwear,Performance,M,black,5023.154347826087,3094.2630782608694
362,LotusWear UE-83,Streetwear,Performance,L,orange,8816.85,4773.442590000001
363,LotusWear UE-84,Streetwear,Performance,XL,blue,26.40308628776172,14.657477477353249
364,LotusWear UE-85,Streetwear,Performance,S,white,14297.85,8923.288185000001
365,LotusWear UE-86,Streetwear,Performance,M,purple,7556.85,4276.421415000001
366,LotusWear UE-87,Streetwear,Performance,L,green,9131.85,6334.764345
367,LotusWear UE-88,Streetwear,Performance,XL,silver,9257.85,8448.71391
368,LotusWear UE-89,Streetwear,Performance,S,pink,9257.85,7730.304749999999
369,LotusWear UE-90,Streetwear,Performance,M,yellow,10489.213636363636,9695.180164090909
370,LotusWear UE-91,Streetwear,Performance,L,red,6485.85,3774.7647
371,LotusWear UE-92,Streetwear,Performance,XL,black,9446.85,8974.5075
372,LotusWear UE-93,Streetwear,Performance,S,orange,11966.85,6104.290185
373,LotusWear UE-94,Streetwear,Performance,M,blue,4532.85,3197.4723900000004
374,LotusWear UE-95,Streetwear,Performance,L,white,34.462112977447376,20.664745106520115
375,LotusWear UE-96,Streetwear,Performance,XL,purple,9362.19375,7022.581531875
376,LotusWear UE-97,Streetwear,Performance,S,green,27.074971448519623,16.507184606053585
377,LotusWear UE-98,Streetwear,Performance,M,silver,17.80954638992059,10.390523722361548
378,LotusWear UE-99,Streetwear,Performance,L,pink,9446.85,5805.089325
379,LotusWear UE-00,Streetwear,Performance,XL,yellow,6296.85,5142.00771
380,LotusWear UE-01,Streetwear,Performance,S,red,34.03621789696054,21.34381341794018
381,LotusWear UE-02,Streetwear,Performance,M,black,21.651581808104726,12.139172074290292
382,LotusWear UE-03,Streetwear,Performance,L,orange,11147.85,10315.105605
383,LotusWear UE-04,Streetwear,Performance,XL,blue,7286.85,6664.5530100000005
384,LotusWear UE-05,Streetwear,Performance,S,white,12596.850000000002,10771.566435
385,LotusWear UE-06,Streetwear,Performance,M,purple,8816.85,7770.289905
386,LotusWear UE-07,Streetwear,Performance,L,green,5761.350000000001,3392.28288
396,SaigonFlex UM-01,Streetwear,Balanced,S,green,11028.42869470343,10091.01225565364
397,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17955.91601226994,17058.120211656442
398,SaigonFlex UM-03,Streetwear,Balanced,L,pink,18902.079677419355,15269.099963419354
399,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,40.02230694329042,22.312987555176583
400,SaigonFlex UM-05,Streetwear,Balanced,S,red,9886.802879868348,7227.252905183763
401,SaigonFlex UM-06,Streetwear,Balanced,M,black,11384.1,10814.895
402,SaigonFlex UM-07,Streetwear,Balanced,L,orange,12352.398169014086,11202.389899478874
403,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,13752.81,7730.454500999999
404,SaigonFlex UM-09,Streetwear,Balanced,S,white,22378.448212290503,17936.326242150837
405,SaigonFlex UM-10,Streetwear,Balanced,M,purple,22994.37,14155.334172000004
406,SaigonFlex UM-11,Streetwear,Balanced,L,green,23003.533636363634,15607.897572272726
407,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,19779.22981322719,18790.26832256583
408,SaigonFlex UM-13,Streetwear,Balanced,S,pink,16386.067674418606,15566.764290697674
409,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,11606.281900452488,10763.665834479638
410,SaigonFlex UM-15,Streetwear,Balanced,L,red,17643.046721311475,16760.8943852459
411,SaigonFlex UM-16,Streetwear,Balanced,XL,black,22.925052456218573,14.278155394319832
412,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.022173913043,17015.21561569565
413,SaigonFlex UM-18,Streetwear,Balanced,M,blue,14675.85,10280.432925
414,SaigonFlex UM-19,Streetwear,Balanced,L,white,6484.525568181818,4763.532482386364
415,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.025555555556,9299.525335333334
416,SaigonFlex UM-21,Streetwear,Balanced,S,green,10765.597500000002,9498.48667425
417,SaigonFlex UM-22,Streetwear,Balanced,M,silver,11199.107872340424,8260.461966638297
418,SaigonFlex UM-23,Streetwear,Balanced,L,pink,10896.09205263158,9394.610567778947
419,SaigonFlex UM-24,Streetwear,Balanced,XL,yellow,18774.585398230087,12475.711997123895
420,SaigonFlex UM-25,Streetwear,Balanced,S,red,14672.77455621302,13939.135828402366
421,SaigonFlex UM-26,Streetwear,Balanced,M,black,21110.51634146341,17857.385773243903
422,SaigonFlex UM-27,Streetwear,Balanced,L,orange,10127.632355305466,5669.448592500001
423,SaigonFlex UM-28,Streetwear,Balanced,XL,blue,12518.475688073391,11892.551903669722
424,SaigonFlex UM-29,Streetwear,Balanced,S,white,20475.451545064378,12027.280237570814
425,SaigonFlex UM-30,Streetwear,Balanced,M,purple,12149.68174904943,11542.197661596958
426,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.280511627909,9893.979379172091
427,SaigonFlex UM-32,Streetwear,Balanced,XL,silver,12186.983009708738,8692.974980825244
428,SaigonFlex UM-33,Streetwear,Balanced,S,pink,14291.702003988035,13021.1696958335
429,SaigonFlex UM-34,Streetwear,Balanced,M,yellow,22679.37,16660.265202
430,SaigonFlex UM-35,Streetwear,Balanced,L,red,11001.0495,10450.997025
431,SaigonFlex UM-36,Streetwear,Balanced,XL,black,12437.648350515465,9655.346414505157
432,SaigonFlex UM-37,Streetwear,Balanced,S,orange,11109.203179972936,10553.743020974289
433,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.313318584072,6543.267904911505
434,SaigonFlex UM-39,Streetwear,Balanced,L,white,61.55762709465135,36.90682186922416
435,SaigonFlex UM-40,Streetwear,Balanced,XL,purple,20162.558053691275,19154.43015100671
436,SaigonFlex UM-41,Streetwear,Balanced,S,green,22367.919512195123,16637.258533170734
437,SaigonFlex UM-42,Streetwear,Balanced,M,silver,9651.796875,9169.20703125
438,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296
439,SaigonFlex UM-44,Streetwear,Balanced,XL,yellow,12969.81,12321.3195
440,SaigonFlex UM-45,Streetwear,Balanced,S,red,19538.72371179039,12420.766663585153
441,SaigonFlex UM-46,Streetwear,Balanced,M,black,24.208375856797957,14.981117116583182
442,SaigonFlex UM-47,Streetwear,Balanced,L,orange,9240.095454545455,8778.090681818181
443,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545
444,SaigonFlex UM-49,Streetwear,Balanced,S,white,13238.5575,12576.629625
445,SaigonFlex UM-50,Streetwear,Balanced,M,purple,10819.789797297297,7440.769443601352
446,SaigonFlex UM-51,Streetwear,Balanced,L,green,29.11272586459657,17.27790013624841
447,SaigonFlex UM-52,Streetwear,Balanced,XL,silver,18516.81586715867,14254.244854538743
448,SaigonFlex UM-53,Streetwear,Balanced,S,pink,45.85145292907159,26.348088233858423
449,SaigonFlex UM-54,Streetwear,Balanced,M,yellow,12600.87163103917,11279.04019694316
450,SaigonFlex UM-55,Streetwear,Balanced,L,red,20605.7840625,17102.800771874998
451,SaigonFlex UM-56,Streetwear,Balanced,XL,black,11090.666339746598,8601.920813107461
452,SaigonFlex UM-57,Streetwear,Balanced,S,orange,13107.434516129031,7168.455936870969
453,SaigonFlex UM-58,Streetwear,Balanced,M,blue,20.23986700354174,12.789779049149818
454,SaigonFlex UM-59,Streetwear,Balanced,L,white,36.26974685611732,22.847821927161068
455,SaigonFlex UM-60,Streetwear,Balanced,XL,purple,11674.470652173914,8494.34484652174
456,SaigonFlex UM-61,Streetwear,Balanced,S,green,14175.284700544466,10311.102091176042
457,SaigonFlex UM-62,Streetwear,Balanced,M,silver,11969.920218340612,6455.377973751093
458,SaigonFlex UM-63,Streetwear,Balanced,L,pink,21423.246923076924,16733.698171615386
459,SaigonFlex UM-64,Streetwear,Balanced,XL,yellow,12111.791176470588,8626.017675882353
460,SaigonFlex UM-65,Streetwear,Balanced,S,red,10932.551358574608,9115.56132277951
461,SaigonFlex UM-66,Streetwear,Balanced,M,black,13863.650487804878,13170.467963414634
462,SaigonFlex UM-67,Streetwear,Balanced,L,orange,24321.97975609756,20085.09088258537
463,SaigonFlex UM-68,Streetwear,Balanced,XL,blue,55.86047711324281,34.60387004336497
464,SaigonFlex UM-69,Streetwear,Balanced,S,white,7809.460209424084,4229.603649424084
465,SaigonFlex UM-70,Streetwear,Balanced,M,purple,14179.444183976262,13470.471974777449
466,SaigonFlex UM-71,Streetwear,Balanced,L,green,11204.621320754715,8977.14260218868
467,SaigonFlex UM-72,Streetwear,Balanced,XL,silver,11081.167628705149,6350.61716801092
468,SaigonFlex UM-73,Streetwear,Balanced,S,pink,17.409337603805483,10.048922339220054
469,SaigonFlex UM-74,Streetwear,Balanced,M,yellow,35.6537219313758,21.713939069448784
470,SaigonFlex UM-75,Streetwear,Balanced,L,red,12524.873693181818,7330.8085726193185
471,SaigonFlex UM-76,Streetwear,Balanced,XL,black,11232.976407322654,10671.32758695652
472,SaigonFlex UM-77,Streetwear,Balanced,S,orange,11541.579742765272,10964.500755627008
473,SaigonFlex UM-78,Streetwear,Balanced,M,blue,18458.3,13679.446129999998
474,SaigonFlex UM-79,Streetwear,Balanced,L,white,36.743197912068986,21.535092385273764
475,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.228520360584,10040.861016467206
476,SaigonFlex UM-81,Streetwear,Balanced,S,green,23472.73046511628,14022.609179860465
477,SaigonFlex UM-82,Streetwear,Balanced,M,silver,16438.628181818185,10491.132505636364
478,SaigonFlex UM-83,Streetwear,Balanced,L,pink,17103.87,10599.268238999995
479,SaigonFlex UM-84,Streetwear,Balanced,XL,yellow,11566.749193548389,8072.434262177418
480,SaigonFlex UM-85,Streetwear,Balanced,S,red,45.27382942735669,25.31523330168555
481,SaigonFlex UM-86,Streetwear,Balanced,M,black,9576.343636363636,9097.526454545456
482,SaigonFlex UM-87,Streetwear,Balanced,L,orange,7907.13,6264.028386
483,SaigonFlex UM-88,Streetwear,Balanced,XL,blue,19535.011791044777,18558.261201492536
484,SaigonFlex UM-89,Streetwear,Balanced,S,white,15627.15,11739.11508
485,SaigonFlex UM-90,Streetwear,Balanced,M,purple,10231.442307692309,9719.870192307691
486,SaigonFlex UM-91,Streetwear,Balanced,L,green,11767.717834394904,6218.062103694268
487,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455
488,SaigonFlex UM-93,Streetwear,Balanced,S,pink,12855.294845488255,8786.594026891224
489,SaigonFlex UM-94,Streetwear,Balanced,M,yellow,10349.290430769232,7115.137171153847
490,SaigonFlex UM-95,Streetwear,Balanced,L,red,9468.391211401426,5174.475797030879
491,SaigonFlex UM-96,Streetwear,Balanced,XL,black,11060.080544680852,10507.076517446809
492,SaigonFlex UM-97,Streetwear,Balanced,S,orange,11054.693628318582,9357.79815637168
493,SaigonFlex UM-98,Streetwear,Balanced,M,blue,11636.1,11054.295
494,SaigonFlex UM-99,Streetwear,Balanced,L,white,19351.386393442623,13062.185815573772
495,SaigonFlex UM-00,Streetwear,Balanced,XL,purple,8656.966557377049,6242.53858452459
496,SaigonFlex UM-01,Streetwear,Balanced,S,green,11338.433980634749,10771.51228160301
497,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17957.93108108108,17060.034527027023
498,SaigonFlex UM-03,Streetwear,Balanced,L,pink,17636.85,15859.055519999998
499,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,11293.2135989011,6445.037000892857
500,SaigonFlex UM-05,Streetwear,Balanced,S,red,10989.306953642385,8723.311859801326
501,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028169014,7279.575225211268
502,SaigonFlex UM-07,Streetwear,Balanced,L,orange,13275.297368421052,10121.086713684212
503,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,21108.804545454543,18867.049502727277
504,SaigonFlex UM-09,Streetwear,Balanced,S,white,22059.311538461538,14451.054988846152
505,SaigonFlex UM-10,Streetwear,Balanced,M,purple,23693.57689655172,17609.06634951724
506,SaigonFlex UM-11,Streetwear,Balanced,L,green,15456.909752650176,14463.03045555477
507,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,24574.291875,23345.57728125
508,SaigonFlex UM-13,Streetwear,Balanced,S,pink,11576.454545454546,7095.208990909091
509,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,20.19065181083324,12.956974396309146
510,SaigonFlex UM-15,Streetwear,Balanced,L,red,11057.58904706566,10398.556739860544
511,SaigonFlex UM-16,Streetwear,Balanced,XL,black,20805.12,13741.781759999998
74,DragonWear UM-01,Streetwear,Balanced,L,white,13273.377049180328,8752.464826229509
75,DragonWear UM-02,Streetwear,Balanced,XL,purple,19.5273755372664,11.007227424141442
76,DragonWear UM-03,Streetwear,Balanced,S,green,10388.7,9422.5509
77,DragonWear UM-04,Streetwear,Balanced,M,silver,40.8038576116908,26.31945665469133
78,DragonWear UM-05,Streetwear,Balanced,L,pink,37.29256098251077,22.174178289039563
79,DragonWear UM-06,Streetwear,Balanced,XL,yellow,36.605450135907525,20.8106849942608
80,DragonWear UM-07,Streetwear,Balanced,S,red,38.03775746056954,22.98203628371633
81,DragonWear UM-08,Streetwear,Balanced,M,black,25.22889870213224,16.07824049275014
82,DragonWear UM-09,Streetwear,Balanced,L,orange,36.33936099929246,22.64750699760115
83,DragonWear UM-10,Streetwear,Balanced,XL,blue,37.23424823877981,23.48200633125174
84,DragonWear UM-11,Streetwear,Balanced,S,white,24.88485617703392,15.326043830610496
85,DragonWear UM-12,Streetwear,Balanced,M,purple,69.84718641169982,43.25130955146786
86,DragonWear UM-13,Streetwear,Balanced,L,green,14175.0,13466.25
87,DragonWear UM-14,Streetwear,Balanced,XL,silver,40.02615711874029,25.413390272717606
88,DragonWear UM-15,Streetwear,Balanced,S,pink,10710.0,5994.387
89,DragonWear UM-16,Streetwear,Balanced,M,yellow,10073.7,6682.89258
90,DragonWear UM-17,Streetwear,Balanced,L,red,20.562696837392878,11.822868018182778
91,DragonWear UM-18,Streetwear,Balanced,XL,black,43.06116054797477,25.791158994948525
92,DragonWear UM-19,Streetwear,Balanced,S,orange,11626.60103626943,9137.345754404145
93,DragonWear UM-20,Streetwear,Balanced,M,blue,12532.031818181818,7611.956126363636
94,DragonWear UM-21,Streetwear,Balanced,L,white,10703.7,9943.7373
95,DragonWear UM-22,Streetwear,Balanced,XL,purple,22.423899496901825,12.829182552408856
96,DragonWear UM-23,Streetwear,Balanced,S,green,45.36921727539555,29.434041946543253
97,DragonWear UM-24,Streetwear,Balanced,M,silver,7609.360194174757,3939.365772524272
98,DragonWear UM-25,Streetwear,Balanced,L,pink,52.6379968011183,33.92023749086405
99,DragonWear UM-26,Streetwear,Balanced,XL,yellow,9443.7,8971.515
100,DragonWear UM-27,Streetwear,Balanced,S,red,12474.0,7666.520399999999
101,DragonWear UM-28,Streetwear,Balanced,M,black,23.84863713844093,13.21077799792784
102,DragonWear UM-29,Streetwear,Balanced,L,orange,48.68400086099692,30.21122270417349
103,DragonWear UM-30,Streetwear,Balanced,XL,blue,10425.177091172214,7115.183364725037
104,DragonWear UM-31,Streetwear,Balanced,S,white,39.06052517796674,25.097357367710305
105,DragonWear UM-32,Streetwear,Balanced,M,purple,46.008403472897605,26.135420243681292
106,DragonWear UM-33,Streetwear,Balanced,L,green,11626.290319148937,11044.97580319149
107,DragonWear UM-34,Streetwear,Balanced,XL,silver,6788.18593220339,4684.52711181356
108,DragonWear UM-35,Streetwear,Balanced,S,pink,11844.0,9063.0288
109,DragonWear UM-36,Streetwear,Balanced,M,yellow,14767.077006507592,14028.723156182212
110,DragonWear UM-37,Streetwear,Balanced,L,red,70.71920615351613,42.91202696876963
111,DragonWear UM-38,Streetwear,Balanced,XL,black,9513.0,9037.35
112,DragonWear UM-39,Streetwear,Balanced,S,orange,30.019427445814017,19.258928547891312
113,DragonWear UM-40,Streetwear,Balanced,M,blue,24.49589455331665,13.555895715518846
114,DragonWear UM-41,Streetwear,Balanced,L,white,10640.7,5747.04207
115,DragonWear UM-42,Streetwear,Balanced,XL,purple,10818.745208023774,9215.40716819465
